Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.27, 3.36, 7.65, -0.55, 4.37, 0.72
50, -15.90, 3.01, -5.13, -1.02, -0.18, 0.03
100, -11.44, 2.36, -3.36, 0.57, -1.68, -0.50
150, -5.05, 1.73, 11.87, -0.17, -0.81, -0.37
200, -20.36, 2.98, 4.68, -1.25, 0.33, -0.62
250, -37.91, 8.03, 6.46, -1.04, -0.20, -3.66
300, -9.24, 17.21, 9.30, -2.09, -0.34, -4.37
350, 6.56, 8.23, -2.94, -2.92, -0.42, -4.37
400, 12.13, -3.96, -5.51, -1.66, 0.19, -4.17
450, 15.82, -9.96, -12.80, -0.39, 1.02, -1.59
500, 23.40, -6.43, -17.90, 1.91, 1.00, 2.21
550, 18.98, 12.72, -18.55, 4.37, 1.30, 4.37
600, -17.29, 30.78, 22.95, 4.37, 0.98, 4.37
650, -37.04, 11.81, 9.79, 0.21, 0.40, 4.37
700, -37.31, 6.77, 11.65, 0.07, -0.32, -0.61
750, -18.25, 5.56, 19.49, -1.18, 0.77, -3.12
800, 1.05, 1.89, 1.54, -2.98, -0.04, -2.80
850, 21.35, -4.15, -7.51, -2.00, -0.55, 0.52
900, 12.98, 5.69, -12.45, 0.80, 0.15, 4.37
950, -55.59, 8.86, 9.22, -0.13, 0.72, 1.89
