Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.36, 1.81, 4.05, -0.03, -0.07, 0.03
50, -8.47, 1.87, 3.96, -0.01, -0.04, 0.01
100, -8.54, 1.81, 4.00, -0.19, -1.64, 0.39
150, -7.47, 2.16, 5.53, -0.10, -2.14, 0.58
200, -15.35, 4.20, 10.24, 0.22, -1.94, -0.55
250, -3.28, 2.45, 9.76, -0.89, -0.49, -1.38
300, 1.51, -0.70, 1.99, -0.29, 0.26, -0.08
350, -7.62, 1.16, 5.56, 0.28, 0.61, 0.77
400, -16.49, 4.02, 16.07, -0.20, 0.97, 0.01
450, -19.63, 4.01, 10.68, -1.38, 0.47, -1.81
500, -17.41, 8.37, 13.40, -2.42, -0.03, -4.12
550, -4.26, 8.21, 5.18, -3.42, -0.77, -4.37
600, 9.01, -2.37, -4.25, -2.89, -0.67, -3.28
650, 4.35, -6.56, -6.78, -1.35, -0.09, -1.31
700, 6.38, -7.55, -10.72, 0.42, 0.40, -0.08
750, 14.83, -3.74, -20.28, 3.39, 1.69, 2.26
800, 1.69, 15.71, -3.29, 4.37, -0.46, 4.37
850, -20.44, 10.67, 19.80, 3.89, 1.66, 3.23
900, -29.05, 8.03, 33.49, 0.27, 1.21, 1.75
950, -22.93, 5.48, 6.78, -1.26, -0.46, -1.49
