Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.42, 2.60, 5.59, 0.38, 0.47, 0.50
50, -15.31, 4.64, 8.39, -0.62, 0.81, -0.29
100, -2.07, 1.75, -1.85, 0.17, 0.51, -0.72
150, -5.15, 2.07, 6.70, 0.81, 1.60, 1.15
200, -47.60, 9.02, 13.67, -0.76, 0.98, -1.90
250, -13.96, 14.54, 6.37, -1.62, -2.48, -4.37
300, 3.21, 9.79, 5.18, -3.64, -2.36, -4.37
350, 7.26, 0.61, -15.87, -3.51, -1.52, -3.57
400, 27.66, -10.93, -24.52, 1.65, 0.26, -0.06
450, 9.26, 7.24, -10.86, 4.37, 0.85, 4.37
500, -18.30, 14.87, 16.49, 4.37, 1.83, 4.34
550, -41.21, 7.34, 33.18, -0.35, 0.71, 0.93
600, -12.19, 2.69, 4.51, -1.72, -0.69, -2.44
650, 5.40, -0.46, 8.28, -2.10, 0.29, -1.33
700, 11.28, -5.95, -18.88, -0.46, 0.57, 1.32
750, -12.43, 4.82, 13.98, 2.13, 1.40, 3.50
800, -27.70, 2.49, -1.38, -0.64, 0.17, 0.30
850, -6.94, 1.39, 8.84, 0.46, -0.81, -0.74
900, -7.06, -0.00, 4.68, -0.08, -0.23, 0.06
950, -8.28, -0.40, 4.58, 0.11, -0.06, 0.00
