Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.08, 2.04, 7.14, 0.08, -0.61, 0.20
50, -2.97, 3.31, 13.93, 0.12, -0.21, 0.76
100, -28.35, 9.60, 20.82, -2.14, -0.30, -0.87
150, -9.09, 8.18, 7.50, -3.16, -0.62, -3.59
200, 1.23, 6.07, 13.36, -3.84, -0.02, -3.29
250, -1.54, 1.13, -6.76, -3.85, 0.32, -2.47
300, 3.66, -5.67, -10.36, -1.58, -0.39, -1.73
350, 9.46, -7.79, -11.09, 1.06, 0.37, -0.09
400, -3.54, -1.44, -7.75, 3.31, 0.40, 1.35
450, 3.72, 3.70, 4.16, 4.37, -0.02, 1.56
500, -10.80, 7.91, 23.58, 3.35, 0.86, 2.83
550, -12.36, 3.24, 15.15, 1.78, -0.09, 0.19
600, -9.44, 3.29, 19.61, -0.25, -0.05, 0.69
650, -10.66, 3.58, 22.34, -1.45, 0.13, -0.62
700, -2.81, 0.68, -0.47, -2.51, 0.38, -0.53
750, 4.96, -4.40, -10.94, 0.21, -0.14, -0.06
800, -2.53, -0.27, 1.68, 1.55, 0.21, 1.65
850, -15.28, 4.33, 14.25, 0.76, -0.04, 1.00
900, -12.34, 2.93, 15.34, -0.01, -0.14, -0.25
950, -2.54, -0.41, 5.28, -0.43, -0.16, -0.65
