Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.14, -0.40, 1.50, 0.43, -0.08, 0.50
50, -9.67, 2.64, 12.56, 1.23, 2.94, 0.59
100, -6.83, 0.39, 4.79, 0.45, -0.30, 0.83
150, -9.86, 1.16, 10.79, 0.78, 1.34, 1.48
200, -50.03, 9.51, 24.84, -1.28, 0.35, -1.64
250, -23.61, 20.31, 6.39, -3.36, 0.52, -4.37
300, 11.60, 15.40, 0.79, -2.84, 0.72, -4.37
350, 26.46, -2.05, -13.34, -2.05, 0.18, -4.00
400, 25.35, -6.16, -22.15, 1.57, 1.68, 1.07
450, 15.45, 8.24, -17.88, 4.37, 1.46, 4.37
500, -6.87, 23.63, 4.13, 4.37, 1.28, 4.37
550, -42.57, 13.25, 35.72, 2.12, 0.24, 3.85
600, -22.38, 2.83, 6.96, 0.03, -0.20, -0.59
650, -14.64, 2.59, 18.20, -0.79, -0.24, -1.33
700, -14.36, 5.59, 19.58, -3.08, 0.19, -2.04
750, -3.36, 2.45, -3.62, -3.55, -0.16, -2.38
800, 18.08, -3.75, -6.91, -2.19, 0.73, 0.13
850, 10.24, -0.95, -19.35, 1.00, 0.05, 4.36
900, -29.40, 6.62, 14.16, 1.76, 0.16, 2.75
950, -16.25, 2.25, 6.75, 0.08, -0.06, 0.08
