Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.07, 2.25, 5.97, -0.01, -0.92, 0.41
50, -14.21, 4.22, 6.89, 0.28, 0.47, 0.01
100, -8.27, 4.00, 10.30, -0.61, -0.11, -0.79
150, 1.24, 0.46, 0.69, -0.14, 0.63, 0.18
200, -13.66, 2.75, 7.38, 0.59, 1.44, 0.75
250, -38.80, 9.53, 23.13, -1.30, 0.99, -1.85
300, -17.15, 14.16, 7.33, -3.16, -1.41, -4.37
350, 6.38, 8.14, -3.22, -3.42, -0.83, -4.37
400, 15.96, -4.38, -12.43, -1.68, -0.18, -2.92
450, 18.50, -7.19, -12.37, 0.92, 0.61, 0.69
500, 11.41, 1.69, -17.67, 3.75, 0.30, 4.16
550, -14.20, 13.32, 7.69, 4.37, 1.99, 4.37
600, -25.19, 9.27, 28.07, 2.42, 0.98, 2.85
650, -23.36, 3.52, 7.68, -0.08, -0.28, -0.06
700, -13.49, 4.65, 19.37, -1.32, -0.39, -1.19
750, -7.47, 3.82, 7.20, -2.74, 0.09, -1.91
800, 11.34, -3.03, -13.34, -2.27, -0.50, 0.14
850, 6.90, -1.55, -15.16, 1.78, 0.50, 3.68
900, -35.16, 9.83, 24.31, 1.04, 0.81, 2.17
950, -9.48, 2.71, 0.73, 0.02, -0.67, -0.74
