Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.38, 4.13, 4.99, 0.09, 0.50, 0.95
50, -19.13, 6.26, 2.74, 1.34, 1.05, 0.34
100, -9.05, 4.10, 8.54, 0.86, 1.43, -0.01
150, -49.53, 13.65, 27.83, -1.40, 0.23, -2.84
200, -31.23, 40.07, -1.81, -4.37, -0.94, -4.37
250, 22.96, 31.11, -2.52, -4.18, -2.84, -4.37
300, 49.71, -6.09, -29.24, -2.57, 0.39, -3.77
350, 27.94, -1.32, -24.80, 3.39, 1.03, 4.20
400, 9.72, 19.10, -21.52, 4.37, 2.08, 4.37
450, -19.22, 29.40, 27.99, 4.37, 2.63, 4.37
500, -73.41, 12.11, 21.40, -0.51, 0.26, 1.52
550, -9.69, 4.70, 17.39, -0.47, -0.72, -2.72
600, -6.27, 2.85, 13.41, -2.74, -0.12, -1.45
650, 13.63, -3.82, -20.52, -2.74, -0.84, -0.42
700, 6.83, 4.15, 1.74, 2.28, 0.96, 4.37
750, -41.55, 5.21, 1.85, 0.03, 0.10, 1.48
800, -6.64, 2.91, 10.40, 0.16, 0.14, -0.62
850, -6.31, 0.87, 3.39, 0.12, 0.04, 0.34
900, -13.52, 1.39, 2.64, -0.27, 0.00, -0.16
950, -5.34, 0.40, 4.54, 0.02, 0.17, -0.01
