Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.24, 3.17, 5.30, -0.40, -0.47, -0.30
50, -1.55, 3.38, 5.28, 0.15, -0.36, 0.02
100, 1.13, 0.03, 5.98, 0.76, 0.11, 1.42
150, -17.66, 3.40, 20.37, -0.25, 0.89, 0.78
200, -25.44, 6.61, 22.95, -2.66, 1.19, -2.20
250, -17.72, 18.36, 17.99, -4.37, 1.46, -4.37
300, -2.13, 20.89, -11.75, -4.37, 0.19, -4.37
350, 29.14, -6.10, -30.40, -0.97, -0.49, -4.37
400, 23.25, -3.84, -16.18, 3.25, 0.93, 1.77
450, 3.05, 9.99, -13.77, 4.37, 0.47, 4.09
500, -4.84, 16.15, 13.69, 4.37, 0.32, 4.06
550, -29.90, 12.04, 33.40, 2.32, 0.80, 2.29
600, -15.01, 5.71, 26.76, 0.02, -0.11, -0.44
650, -6.34, 6.22, 22.05, -2.58, 0.17, -1.16
700, 10.80, -1.78, -4.84, -2.69, -0.06, 0.39
750, -2.51, -1.47, -11.35, 0.78, 0.33, 2.29
800, -19.65, 4.26, 15.52, 0.57, 0.63, 1.96
850, -11.74, 2.06, 3.14, 0.04, 0.05, -0.32
900, -6.36, 2.31, 10.74, 0.01, -0.02, -0.03
950, -5.82, 0.83, 3.89, -0.06, 0.02, -0.01
