Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.88, 4.23, 12.60, -1.61, -0.73, -0.86
50, -3.60, 2.65, 5.28, -1.95, -0.61, -0.62
100, 8.51, -2.15, -1.76, -0.90, -0.36, 0.93
150, -14.52, 2.59, 9.77, 0.09, 0.95, 2.61
200, -46.86, 5.84, 14.06, -1.10, 2.09, -1.42
250, -16.10, 17.46, 6.89, -2.21, -0.44, -4.37
300, 18.40, 4.31, -0.45, -2.58, 0.02, -4.37
350, 21.72, -8.94, -9.36, -0.81, -0.44, -0.63
400, 0.80, -5.67, -12.50, 0.86, 1.43, 1.08
450, 13.46, 0.09, -19.18, 4.34, 0.93, 2.75
500, -5.69, 10.26, 12.08, 4.37, 1.39, 4.37
550, -31.79, 6.23, 17.57, 1.38, 1.01, 1.93
600, -16.88, 3.96, 22.02, 0.43, -0.11, -0.42
650, -17.06, 2.73, 12.92, -1.66, -0.27, -1.57
700, -5.24, 2.60, 9.23, -2.68, -0.19, -2.13
750, 11.21, -2.23, -3.01, -2.38, -0.20, -0.86
800, 14.07, -1.07, -10.31, -0.56, 1.21, 3.40
850, -19.97, 5.94, 6.14, 1.19, 1.02, 4.37
900, -28.34, 3.36, 4.93, -0.12, 0.22, 0.32
950, -5.07, 0.24, 0.63, 0.39, 0.02, 0.05
