Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -16.22, 2.28, 13.75, -0.06, 0.10, 0.71
50, -30.13, 7.95, 17.26, -1.81, 1.30, -1.99
100, -15.65, 12.07, 9.51, -3.06, -0.58, -4.37
150, 2.96, 6.47, -6.73, -3.41, -0.68, -4.37
200, 13.51, -5.08, -2.85, -1.73, -1.06, -3.17
250, 9.52, -8.25, -3.35, -0.60, 0.26, -0.13
300, 0.69, -7.05, -7.95, 0.81, 0.59, 1.05
350, 2.27, -3.57, -13.15, 2.95, 0.78, 1.41
400, 4.16, 6.79, -4.71, 4.37, 0.42, 3.61
450, -5.14, 13.64, 25.14, 4.37, -1.05, 4.37
500, -29.75, 8.31, 21.36, 1.20, 0.96, 2.36
550, -17.03, 4.76, 19.91, -0.20, -0.23, -0.80
600, -5.82, 2.51, 13.99, -1.54, -0.04, -1.36
650, 4.08, 2.04, 14.38, -2.68, 0.95, -0.43
700, 7.74, -1.95, -16.28, -1.75, 0.54, 1.22
750, -2.51, 4.37, 0.38, 1.79, 0.36, 4.14
800, -25.62, 6.06, 10.84, 0.91, 0.71, 2.08
850, -14.23, 3.68, 6.52, 0.11, -0.08, -0.22
900, -4.32, 2.29, 5.33, 0.06, -0.28, -0.33
950, -7.47, 2.49, 6.45, -0.02, -0.02, 0.16
