Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.82, 3.32, 6.90, -0.04, -0.34, 0.12
50, -6.71, 2.73, 6.36, 0.13, -0.24, 0.38
100, -7.03, 3.62, 5.49, 0.54, 0.34, 0.49
150, -4.65, 3.76, 8.08, 0.58, 0.30, 0.98
200, -8.51, 4.01, 6.65, 0.87, 0.75, 1.25
250, -27.50, 8.08, 29.16, -0.83, 0.84, -0.68
300, -17.16, 12.73, 12.13, -3.94, 0.18, -4.12
350, -8.94, 14.43, 2.32, -4.37, 0.23, -4.37
400, 0.70, 11.91, -4.85, -4.26, -2.02, -4.37
450, 15.23, -0.71, -12.79, -2.71, -0.52, -3.72
500, 15.83, -8.69, -16.26, 0.54, -0.03, -0.21
550, 8.41, -1.04, -10.43, 2.92, 0.94, 2.13
600, 7.54, 7.58, -14.02, 4.37, 1.70, 4.33
650, -21.86, 19.19, 13.99, 4.37, 1.40, 4.37
700, -27.08, 9.91, 40.79, 3.24, -0.55, 1.52
750, -13.63, 4.56, 16.69, -1.05, 0.10, -0.28
800, -9.34, 4.11, 20.83, -1.78, 0.51, -0.98
850, -4.74, 4.90, 4.03, -3.58, -0.52, -0.92
900, 13.26, -4.97, -18.28, -0.91, 0.52, 0.68
950, -12.66, 4.04, 3.84, 2.16, 0.10, 2.68
