Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.18, 1.61, 7.17, 0.10, -0.17, 0.34
50, -6.59, 3.56, 6.27, 0.70, 0.20, 1.12
100, -8.67, 4.43, 4.01, 1.36, 0.28, 1.00
150, -10.43, 5.50, 18.60, 0.73, 0.47, 0.19
200, -21.51, 5.37, 18.01, -1.25, 1.69, -1.49
250, -22.02, 15.82, 25.43, -3.60, 0.20, -4.37
300, -17.39, 28.00, 3.86, -4.37, -0.49, -4.37
350, 19.54, 13.47, -14.94, -4.37, -0.91, -4.37
400, 27.70, -10.35, -26.10, -1.04, 0.43, -2.15
450, 4.06, -3.96, -12.64, 2.63, 0.29, 1.35
500, 8.54, 1.13, -14.33, 4.37, 1.21, 2.27
550, 2.56, 15.57, -7.63, 4.37, 0.24, 4.37
600, -27.27, 20.50, 45.45, 4.37, 1.64, 3.70
650, -20.91, 7.22, 31.41, -0.29, 0.06, 0.12
700, -9.96, 5.19, 21.04, -2.15, 0.41, -1.29
750, 3.39, 4.63, 2.68, -3.93, -0.12, -0.94
800, 20.55, -5.96, -23.63, -1.06, 1.02, 2.51
850, -27.62, 8.60, 10.30, 2.59, 0.19, 3.48
900, -16.74, 3.52, 10.85, -0.48, -0.26, -0.53
950, -1.78, 0.63, 2.16, 0.37, -0.15, 0.01
