Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.13, 3.95, 11.83, -0.79, 0.35, 0.70
50, -12.02, 2.16, 2.91, -0.97, 0.33, 0.48
100, -27.14, 4.19, 13.81, -0.31, -0.65, -0.29
150, -27.03, 12.22, 19.18, -2.47, 0.47, -4.37
200, 2.06, 13.04, -7.52, -3.23, 0.33, -4.37
250, 21.65, -5.63, -3.69, -0.84, -0.93, -2.52
300, -1.45, -4.78, 3.98, -1.10, 0.19, -0.21
350, -3.15, -5.66, -4.20, -0.60, 0.56, -0.53
400, 0.77, -6.07, -1.21, 0.39, 0.34, 0.40
450, 7.52, -4.96, -16.12, 1.39, 1.30, 1.27
500, 18.29, 8.34, -15.55, 4.37, 0.61, 4.37
550, -28.27, 19.92, 27.55, 3.93, 1.69, 4.37
600, -39.38, 7.84, 15.72, 0.72, 0.67, 1.12
650, -20.84, 5.92, 9.92, -0.33, 0.18, -2.19
700, -9.72, 5.34, 23.65, -1.90, -0.63, -2.24
750, -0.51, 5.36, 2.28, -4.08, 0.14, -2.29
800, 30.74, -5.53, -21.23, -1.79, -0.24, 0.86
850, -2.31, 11.37, -8.93, 2.92, 0.76, 4.37
900, -48.03, 8.86, 15.22, 0.21, 0.52, 2.05
950, -11.86, 3.02, -5.45, -0.34, -0.53, -1.61
