Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.89, 2.23, 7.15, -0.05, -0.26, 0.12
50, -6.46, 1.80, 6.97, 0.18, 0.11, 0.34
100, -5.83, 3.62, 6.80, 0.57, 0.39, 0.69
150, -6.28, 3.40, 6.36, 1.14, 0.29, 1.26
200, -18.71, 6.63, 19.42, 0.96, 1.30, 0.61
250, -31.96, 13.30, 27.94, -2.51, 0.81, -2.85
300, -13.01, 17.69, 9.24, -4.05, 0.50, -4.37
350, -4.93, 22.48, 5.52, -4.37, -1.53, -4.37
400, 20.09, 6.21, -24.15, -4.37, -0.51, -4.37
450, 29.69, -11.65, -35.71, 1.01, 0.99, -0.36
500, 15.17, 7.42, -18.75, 4.37, 0.48, 3.63
550, -8.18, 30.02, -1.47, 4.37, 0.34, 4.37
600, -34.77, 15.05, 49.21, 3.65, 1.45, 2.28
650, -24.60, 7.95, 28.63, -1.76, -0.30, -0.49
700, -5.37, 3.24, 16.33, -1.78, 0.17, -1.45
750, 7.18, 2.16, -0.02, -3.01, -0.28, -0.67
800, 16.10, -4.57, -17.70, 0.02, 1.08, 3.09
850, -34.85, 7.11, 11.57, 1.60, 0.62, 2.68
900, -12.70, 3.06, 9.81, 0.12, -0.49, -0.79
950, -2.44, 1.12, 6.61, 0.27, -0.10, 0.24
