Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -27.44, 5.07, 18.39, 0.61, 1.52, 1.54
50, -37.38, 9.44, 15.91, -1.75, 0.51, -3.04
100, -15.60, 14.29, 7.36, -2.85, -0.20, -4.37
150, 11.26, 2.53, -9.67, -2.27, -1.30, -4.37
200, 9.93, -5.60, 0.07, -0.52, -0.21, -1.83
250, 0.65, -6.10, 1.92, -0.36, 0.31, -0.32
300, -2.70, -5.74, -1.13, 0.19, 0.42, 0.01
350, 4.39, -5.47, -10.81, 1.29, 0.70, 0.59
400, 6.99, 2.21, -15.42, 4.28, 1.05, 2.89
450, -0.87, 13.67, 7.97, 4.37, 0.94, 4.37
500, -38.41, 11.17, 24.89, 2.02, 0.81, 2.68
550, -15.18, 4.33, 15.27, 0.86, -0.39, -0.48
600, -12.88, 3.70, 15.21, -1.39, -0.23, -0.92
650, -14.37, 5.90, 19.79, -2.77, -0.00, -1.64
700, -3.45, 4.88, 0.84, -3.83, -0.57, -2.17
750, 19.20, -2.83, -12.41, -2.38, -0.06, 0.09
800, 11.77, 1.88, -21.26, 1.93, 0.75, 4.37
850, -39.79, 11.82, 20.51, 1.76, 1.41, 3.97
900, -21.04, 3.51, 3.79, -0.10, -0.96, -1.28
950, 1.44, 0.31, 2.76, 0.41, -0.46, -0.80
