Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.41, 2.22, 0.38, 0.78, 1.04, 0.81
50, -4.65, 4.99, 5.41, 1.61, 1.65, 2.18
100, -16.07, 4.36, 8.52, 1.60, 0.65, 0.65
150, -38.16, 12.91, 24.63, -1.51, -0.53, -3.49
200, -20.45, 24.47, 23.37, -4.37, -0.86, -4.37
250, -2.99, 22.57, -15.76, -4.37, -2.19, -4.37
300, 30.53, 3.24, -13.89, -3.29, 0.04, -4.37
350, 34.34, -12.29, -31.67, 1.61, 0.94, 1.25
400, 5.92, 13.54, -27.97, 4.37, -0.42, 4.37
450, -10.66, 35.10, 31.96, 4.37, 2.23, 4.37
500, -53.90, 11.43, 34.66, -0.96, 1.28, 1.71
550, -6.99, 4.11, 10.89, -0.67, -1.52, -3.09
600, 3.16, 4.03, 14.17, -3.29, 0.15, -0.65
650, 9.87, -2.33, -8.30, -1.91, 0.83, 0.61
700, 3.25, -0.89, -8.37, 1.07, 0.78, 3.48
750, -26.29, 5.24, 18.74, 0.65, 1.68, 2.68
800, -21.69, 2.53, -1.87, -0.36, -0.31, -0.73
850, -2.22, 1.10, 7.77, 0.35, -0.65, -0.93
900, -5.17, 0.54, 3.81, -0.06, 0.01, 0.25
950, -9.22, 1.14, 8.67, 0.10, 0.02, 0.21
