Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.22, 4.36, 15.35, -0.93, -0.07, 0.02
50, -2.93, 2.38, 4.41, -1.49, -0.77, -0.37
100, 1.02, 0.41, -4.17, -0.61, 0.54, 1.19
150, -8.11, 3.38, 3.00, 2.20, 1.33, 2.47
200, -43.94, 7.71, 26.85, -1.06, 2.03, -0.44
250, -28.49, 18.64, 1.98, -2.51, -0.11, -4.37
300, 8.39, 14.79, 3.25, -3.30, -1.56, -4.37
350, 21.47, -2.95, -12.16, -2.75, -0.73, -3.74
400, 9.62, -8.08, -8.83, -0.01, 0.34, -0.03
450, 3.90, -5.37, -9.02, 1.33, 0.60, 1.28
500, 18.19, 1.66, -18.86, 4.02, 0.51, 3.41
550, 2.87, 23.71, 8.10, 4.37, 1.51, 4.37
600, -51.38, 14.51, 23.42, 1.18, 2.28, 4.03
650, -29.95, 7.45, 12.09, 0.04, -0.66, -1.59
700, -12.67, 5.53, 20.16, -1.68, -0.89, -2.80
750, -5.05, 6.88, 1.91, -3.67, -0.44, -3.27
800, 26.46, -5.75, -13.93, -1.82, -0.74, -0.50
850, 1.10, 3.48, -10.42, 2.01, 1.08, 4.37
900, -39.91, 6.95, 15.42, 0.62, 0.61, 2.06
950, -8.26, 1.36, 1.15, 0.15, -0.71, -0.98
