Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.77, 3.83, 5.75, -0.27, 0.54, -0.08
50, -6.16, 3.34, 10.68, 0.70, 1.41, 0.67
100, -42.04, 8.35, 12.90, -1.09, 0.85, -1.84
150, -9.11, 12.76, 12.42, -2.50, -1.39, -4.37
200, -5.71, 11.82, 9.24, -4.03, -0.51, -4.37
250, 13.54, 0.23, -16.50, -3.25, 0.11, -4.37
300, 22.96, -9.27, -13.71, 0.27, 0.14, -0.55
350, 16.71, -1.41, -20.31, 2.89, 1.24, 3.53
400, -3.90, 19.91, -13.01, 4.37, 0.08, 4.37
450, -42.59, 16.25, 60.96, 2.17, 2.06, 3.71
500, -27.96, 5.32, -9.67, -1.79, -1.09, -2.31
550, 6.62, 2.30, 18.31, -1.87, -0.11, -1.64
600, 16.72, -3.73, -13.16, -1.48, 0.65, 1.65
650, -17.21, 3.04, 1.70, 1.35, 0.88, 3.36
700, -26.88, 4.49, 7.07, 0.16, -0.19, 0.32
750, -5.03, 2.24, 9.86, 0.18, -0.29, -0.47
800, -9.15, 0.81, 2.46, -0.09, -0.11, -0.18
850, -6.69, 0.74, 6.23, -0.14, -0.01, -0.03
900, -8.09, 0.48, 3.18, -0.10, 0.04, -0.03
950, -8.44, 0.85, 5.66, -0.00, 0.06, 0.04
