Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.21, 1.34, 4.53, -0.00, 0.06, -0.02
50, -8.25, 1.43, 4.63, -0.08, -0.40, 0.04
100, -7.89, 0.72, 5.27, -0.03, 0.48, 0.02
150, -7.67, 1.62, 5.96, 0.26, -1.56, 0.40
200, -13.76, 3.33, 9.93, 0.16, 0.90, -0.26
250, -7.37, 1.46, 7.75, -0.62, 0.40, -0.76
300, -7.46, 2.00, 5.55, -0.82, -0.08, -0.45
350, -5.08, 1.93, 10.88, -0.99, -0.35, -0.01
400, -5.42, 1.40, 6.49, -1.70, 0.14, 0.40
450, -4.32, 0.12, -1.13, -1.37, -0.38, 0.88
500, -8.85, -0.38, 1.82, -0.02, 0.12, 1.40
550, -30.35, 3.84, 15.06, -0.41, 1.10, -0.12
600, -33.37, 13.70, 14.26, -2.05, 0.60, -4.37
650, 3.05, 11.61, 1.95, -2.97, -0.62, -4.37
700, 20.49, -4.62, -10.35, -1.84, -0.26, -4.07
750, 12.19, -8.17, -7.42, -0.02, 0.01, 0.18
800, 7.43, -4.42, -15.94, 1.92, 0.84, 2.04
850, 4.01, 10.12, -10.50, 4.37, -0.20, 4.37
900, 1.47, 21.47, 9.80, 4.37, 1.12, 4.37
950, -59.97, 14.37, 29.11, -0.09, 2.32, 2.06
