Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -3.10, 20.27, -4.67, -2.93, -0.86, -4.37
50, 29.45, -3.39, -7.36, -1.85, -0.98, -3.63
100, 5.83, -6.17, -0.11, -0.24, 0.12, 0.77
150, -11.46, -3.75, 5.05, -0.49, 0.35, 0.28
200, 3.81, -7.10, -8.12, 0.29, 0.48, 0.35
250, 1.77, -3.11, -15.45, 2.19, 1.03, 1.75
300, 16.14, 7.97, -12.31, 4.37, 0.86, 4.37
350, -36.21, 12.81, 30.71, 2.19, 2.00, 3.62
400, -22.70, 4.79, 10.75, 0.56, -0.16, -0.27
450, -7.10, 1.68, 13.16, -0.14, -0.43, -0.75
500, -15.88, 2.43, 16.79, -1.48, -0.30, -0.73
550, -11.33, 4.41, 9.89, -2.97, 0.02, -2.04
600, 5.66, -0.05, -3.30, -3.02, -1.03, -1.48
650, 22.33, -4.49, -13.42, -0.88, -0.13, 2.16
700, -7.08, 6.55, -4.00, 1.08, 1.56, 4.37
750, -35.00, 6.86, 9.20, 0.60, 1.94, 2.83
800, -15.46, 2.42, 1.70, -0.17, -0.65, -0.60
850, -5.32, 1.57, 4.78, 0.21, -0.19, -0.14
900, -9.46, 1.43, 4.32, -0.17, 0.04, 0.12
950, -9.68, 1.23, 1.94, 0.04, -0.05, -0.16
