Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.96, 1.81, 5.61, 0.11, -1.22, 0.64
50, -11.28, 2.82, 10.46, -0.25, -0.97, 0.25
100, -9.11, 2.26, 5.57, -0.78, -0.83, -0.71
150, -1.37, 2.34, 7.38, -0.80, 0.12, -0.30
200, 2.49, -0.15, -0.75, -0.26, -0.44, 1.12
250, -12.67, 0.22, 4.16, 0.88, 1.73, 2.08
300, -19.19, 3.97, 15.01, 0.67, 0.90, 0.53
350, -24.56, 9.88, 27.54, -2.39, 0.13, -2.10
400, -17.69, 12.44, 3.24, -3.48, 0.32, -4.37
450, 3.99, 6.32, -1.70, -3.02, -0.56, -4.37
500, 9.17, -3.61, -4.57, -1.88, -0.71, -3.06
550, 9.18, -6.79, -7.25, -0.48, -0.08, -0.81
600, 9.29, -5.82, -13.65, 2.14, 0.05, 1.55
650, 5.33, 4.12, -3.23, 4.37, -0.32, 3.39
700, -7.10, 9.82, 15.93, 4.23, 0.26, 4.35
750, -27.83, 8.03, 19.01, 1.50, 0.61, 2.15
800, -15.65, 4.47, 21.44, -0.16, -0.09, -0.54
850, -6.08, 1.79, 13.09, -1.36, 0.16, -0.96
900, -2.48, 1.54, 9.91, -1.97, 0.88, -0.50
950, 1.12, -2.60, -14.81, -0.80, -0.16, 0.18
