Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.67, -0.47, 6.27, -0.37, -0.60, 0.04
50, -2.57, -0.66, 7.44, 0.29, -0.12, 0.28
100, -3.95, 0.16, 8.84, -0.25, 0.76, 1.13
150, -3.14, 0.27, -3.10, 0.69, 1.09, 2.05
200, -10.95, 5.25, 10.16, 1.87, 2.37, 2.57
250, -42.17, 6.85, 17.31, -0.41, 1.25, -0.61
300, -35.81, 17.49, 14.92, -2.55, -0.15, -4.37
350, -2.36, 24.21, -1.64, -3.53, 0.06, -4.37
400, 21.21, 7.70, -11.81, -2.20, 0.82, -4.37
450, 32.47, -7.89, -19.21, 0.93, 1.44, -1.76
500, 21.38, 2.96, -7.73, 3.62, 1.67, 3.97
550, 6.74, 14.73, -11.53, 4.37, 2.25, 4.37
600, -25.63, 24.68, 28.04, 3.86, 1.57, 4.37
650, -50.42, 6.85, 5.76, -0.48, 0.02, -0.16
700, -17.55, 5.67, 19.95, -0.59, -0.12, -2.43
750, -11.13, 6.61, 18.69, -3.04, 0.13, -3.07
800, -2.36, 3.72, -3.18, -3.98, -1.16, -2.77
850, 17.63, -3.43, -9.25, -2.37, -0.70, -0.91
900, 21.35, -2.99, -30.05, 2.13, -1.14, 4.37
950, -38.15, 14.80, 30.47, 1.41, 1.85, 4.37
