Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.25, 2.22, 6.09, -0.37, -3.71, 0.94
50, -3.96, 3.18, 12.08, -0.36, 3.70, 0.85
100, -7.34, 3.16, -1.49, -0.66, 4.37, -0.22
150, -8.37, 0.64, -8.36, -1.15, 0.81, 0.74
200, -12.80, 2.32, -4.08, 0.40, -2.59, 1.56
250, -21.06, 5.02, 5.30, -0.50, -1.99, -0.43
300, -18.88, 4.90, 4.98, -1.08, -1.90, -2.15
350, -23.22, 10.29, 1.02, -1.24, -0.74, -4.37
400, -16.73, 17.73, 6.82, -1.71, -1.26, -4.37
450, 0.56, 10.53, -3.71, -2.51, -1.54, -4.37
500, 7.94, -1.47, -3.61, -2.09, -1.59, -4.37
550, 8.12, -6.43, -7.83, -1.41, -1.56, -3.47
600, 15.59, -10.07, -17.92, 0.58, -0.04, -1.40
650, 18.72, -5.51, -11.73, 3.25, 0.44, 1.99
700, 18.47, 6.59, -3.03, 3.80, 2.08, 4.37
750, -5.38, 19.29, -5.31, 4.09, 0.98, 4.37
800, -13.14, 25.00, 16.26, 3.14, 2.47, 4.37
850, -60.45, 13.56, 15.60, 0.14, 0.23, 2.13
900, -15.62, 4.99, 11.34, -0.11, 0.36, -1.77
950, -7.28, 2.72, 18.44, -1.31, 0.91, -1.68
