Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.34, 4.18, 12.54, -1.06, -0.51, -0.29
50, -3.71, 2.11, 2.97, -1.31, -0.90, -0.40
100, 2.33, -0.39, -4.13, 0.15, -1.91, 0.97
150, -6.74, 2.76, 10.13, 1.88, 1.80, 2.43
200, -35.49, 6.03, 24.08, -0.96, 1.54, 0.01
250, -26.76, 13.01, 10.42, -2.57, 1.03, -4.37
300, 1.41, 15.73, 5.12, -3.57, -0.29, -4.37
350, 20.96, -2.63, -11.39, -2.52, -0.31, -3.56
400, 11.73, -7.52, -10.72, 0.05, 0.25, 0.16
450, 10.18, -3.22, -19.89, 2.67, 1.05, 2.27
500, 13.07, 11.55, -8.72, 4.37, 0.64, 4.37
550, -22.83, 23.10, 25.59, 4.37, 1.86, 4.37
600, -46.84, 11.28, 21.84, 0.46, 0.41, 0.83
650, -20.74, 8.34, 14.21, -1.43, -0.59, -2.84
700, -9.93, 8.53, 17.80, -3.05, -0.15, -3.34
750, 3.97, 5.42, -0.91, -3.97, -0.54, -3.02
800, 28.49, -5.46, -21.30, -1.78, 0.08, 0.68
850, 14.56, 6.87, -21.34, 3.56, -0.90, 4.37
900, -51.93, 17.28, 32.27, 1.29, 2.00, 4.37
950, -19.39, 4.87, -0.94, -0.74, -0.81, -1.81
