Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.35, 3.86, 3.00, 0.23, 0.26, 0.93
50, -9.85, 3.90, 6.91, 0.02, -0.47, 0.61
100, -9.66, 3.68, 6.13, -0.05, -0.30, 1.06
150, -24.71, 5.90, 9.50, -0.79, -0.42, -0.42
200, -32.46, 15.49, 15.63, -2.27, 0.05, -4.37
250, -4.29, 19.16, 8.02, -3.61, -0.23, -4.37
300, 4.35, 10.93, -2.27, -3.85, -0.75, -4.37
350, 10.59, -3.98, -14.05, -2.84, -1.06, -4.08
400, 9.79, -8.74, -3.76, -0.52, -0.13, -1.49
450, 4.41, -8.23, -5.59, 0.17, 0.51, -0.17
500, 9.30, -6.71, -12.31, 1.99, 1.80, 1.47
550, 14.23, 2.34, -14.80, 4.03, 1.54, 4.27
600, -2.99, 19.10, 1.69, 4.37, -0.34, 4.37
650, -21.47, 18.34, 28.76, 3.61, 0.37, 4.37
700, -29.02, 5.64, 10.52, 0.50, -0.31, 1.26
750, -20.42, 5.43, 19.56, 0.28, 0.10, 0.03
800, -14.87, 3.02, 12.02, -1.24, 0.07, -1.50
850, -9.15, 5.21, 17.64, -2.33, 1.53, -2.28
900, -1.65, 3.28, 0.90, -3.42, -0.03, -2.03
950, 21.89, -2.77, -5.22, -2.22, 0.02, 0.22
