Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -17.42, 5.12, 17.36, -1.63, -0.24, -0.48
50, -5.69, 3.20, 4.03, -2.40, -0.85, -1.55
100, 3.48, 0.28, 0.95, -1.54, -1.05, 0.06
150, 10.98, -1.81, -7.87, 0.70, 1.23, 2.33
200, -6.47, 6.26, 5.71, 1.74, 1.91, 4.00
250, -30.26, 6.23, 17.03, 0.19, 1.61, 2.25
300, -38.20, 7.80, 10.02, -1.47, 0.98, -2.55
350, -20.82, 16.48, 9.06, -2.35, -0.05, -4.37
400, 8.42, 7.58, 0.99, -2.48, -1.55, -4.37
450, 9.98, -1.45, -5.66, -2.01, -0.08, -3.55
500, 6.53, -6.82, -2.52, -0.70, -0.06, -0.72
550, 2.97, -6.48, -8.63, 0.43, 0.44, -0.12
600, 10.59, -4.20, -13.92, 2.72, 0.65, 1.93
650, 10.96, 7.88, -9.16, 4.37, 1.09, 4.25
700, -22.49, 17.17, 33.22, 3.65, 1.10, 4.37
750, -25.24, 5.37, 1.77, 1.59, 0.54, 1.62
800, -22.02, 6.31, 25.53, 0.13, -0.10, -0.63
850, -14.39, 5.19, 12.50, -2.02, 0.04, -1.97
900, -7.75, 3.54, 6.00, -2.51, -0.06, -2.13
950, 1.90, -0.32, -1.50, -1.96, -0.37, -1.79
