Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.89, 2.37, 6.19, -0.01, 0.07, 0.35
50, -7.02, 2.91, 6.11, 0.40, -0.22, 0.80
100, -18.67, 5.80, 17.89, -0.18, 0.11, -0.63
150, -15.54, 7.76, 16.27, -2.50, 0.06, -2.21
200, -14.97, 10.46, 10.98, -3.42, 0.26, -3.85
250, 0.98, 6.18, -3.76, -3.88, -0.47, -4.30
300, 10.18, -4.22, -13.06, -1.64, -0.31, -2.65
350, 11.82, -7.18, -17.97, 1.48, 0.32, -0.23
400, 6.72, 2.28, -8.45, 4.37, 0.24, 2.44
450, -6.83, 9.22, 15.33, 4.37, 1.21, 3.24
500, -22.87, 8.23, 27.62, 1.88, -0.01, 2.21
550, -11.48, 4.53, 17.98, -0.36, -0.31, -0.59
600, -2.51, 2.22, 18.26, -1.40, 0.36, -0.13
650, -4.83, 1.64, 2.28, -2.35, 0.23, 0.49
700, -0.10, -3.00, -10.07, 0.36, -0.02, 0.46
750, -7.91, 1.42, 7.68, 1.03, 0.20, 1.55
800, -11.68, 2.92, 7.47, 0.74, -0.15, 0.28
850, -9.22, 3.26, 11.82, 0.18, -0.20, 0.10
900, -6.89, 1.66, 8.05, -0.06, -0.16, -0.35
950, -4.72, 0.80, 7.00, -0.30, -0.03, -0.09
