Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -4.62, 1.81, 8.51, 0.19, -0.94, 0.32
50, -18.57, 8.70, 27.61, -1.37, -0.02, 0.74
100, -25.44, 14.79, 18.51, -4.33, -0.05, -3.46
150, 1.30, 12.36, 8.51, -4.37, -0.44, -4.27
200, 4.43, 3.42, -9.24, -4.37, -0.36, -3.25
250, 8.20, -7.53, -21.07, -1.63, -0.38, -1.91
300, 10.07, -8.13, -16.02, 2.17, 0.37, 0.24
350, -1.83, 0.96, -9.96, 4.37, 1.02, 1.57
400, -1.66, 8.79, 4.43, 4.37, 0.87, 1.82
450, 0.14, 12.73, 22.70, 4.37, 1.32, 3.25
500, -26.53, 13.45, 37.37, 1.36, 0.35, 2.39
550, -16.69, 7.72, 19.52, -2.41, -0.03, -1.93
600, 11.35, 2.15, 9.11, -3.19, 0.33, -1.09
650, -0.16, -3.73, -20.14, -1.35, 0.01, 0.58
700, 2.35, -0.14, -1.43, 2.23, 0.33, 1.82
750, -16.82, 6.80, 16.05, 1.65, 0.07, 1.90
800, -17.60, 5.65, 19.09, -0.14, -0.20, -0.53
850, 0.44, 0.63, 5.51, -0.64, -0.41, -0.98
900, 1.19, 0.15, 5.82, -0.05, 0.13, 0.26
950, -7.42, 2.11, 9.22, 0.03, 0.06, 0.47
