Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.94, 3.33, 4.06, 0.08, -0.18, 0.47
50, -11.41, 4.10, 4.77, 0.08, -0.20, 0.31
100, -10.97, 3.72, 6.75, 0.02, -1.04, -0.39
150, -4.71, 2.21, 4.29, -0.07, 0.06, -0.36
200, -14.63, 2.78, 9.17, -0.25, -0.02, -0.17
250, -23.78, 5.54, 13.27, -0.80, 0.60, -2.34
300, -20.81, 12.10, 17.22, -2.53, -0.35, -4.37
350, -8.53, 14.76, 1.51, -4.37, -1.55, -4.37
400, 6.22, 5.39, -6.40, -4.37, -1.49, -4.37
450, 15.99, -10.25, -21.54, -0.75, 2.11, -3.09
500, 18.74, -7.86, -9.57, 2.27, 1.31, 0.64
550, 15.02, 1.26, -10.52, 3.08, 1.96, 4.23
600, -7.91, 14.53, -11.94, 4.37, 1.57, 4.37
650, -14.77, 11.95, 15.45, 4.37, 2.04, 4.16
700, -43.76, 8.04, 22.34, 0.22, 1.46, 1.53
750, -14.40, 2.74, 12.25, 0.08, -0.90, -1.17
800, -16.71, 6.83, 24.09, -3.04, 0.10, -1.63
850, 4.36, 3.47, 0.26, -3.62, 0.03, -2.74
900, 23.29, -2.98, -13.86, -1.44, 4.13, 0.90
950, 0.81, 7.89, -9.19, 1.12, 2.93, 4.37
