Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.50, 1.40, 3.20, 0.39, 0.11, -0.29
50, -1.18, 1.42, 4.30, 0.80, 0.55, 1.01
100, -31.98, 8.27, 29.81, -0.87, 0.09, 0.67
150, -39.98, 16.69, 9.14, -3.38, -0.07, -4.37
200, -5.88, 25.84, 3.50, -4.37, -1.00, -4.37
250, 17.46, 10.13, -16.90, -3.71, 0.22, -4.37
300, 41.14, -11.91, -33.25, 1.44, 0.69, -1.20
350, 19.10, 10.40, -14.25, 4.37, 1.58, 4.37
400, -6.71, 24.85, 12.35, 4.37, 2.48, 4.37
450, -50.96, 12.82, 27.85, 1.03, 0.96, 3.47
500, -18.94, 3.70, 18.55, -0.22, -0.08, -1.27
550, -11.90, 3.98, 22.24, -2.46, 0.00, -0.87
600, -1.69, 3.07, -2.43, -3.88, -0.42, -1.34
650, 18.76, -6.09, -24.00, -1.05, 0.20, 1.47
700, -8.48, 10.59, 12.47, 2.15, 0.30, 4.37
750, -28.80, 4.70, -0.52, 0.21, 0.16, 0.91
800, -9.16, 2.72, 6.68, 0.07, -0.26, -0.16
850, -8.72, 1.44, 4.14, 0.04, -0.04, 0.13
900, -9.34, 1.36, 3.99, -0.07, -0.01, -0.18
950, -7.71, 1.46, 4.13, 0.01, 0.10, 0.09
