Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 0.43, 0.66, 2.70, 0.25, 0.44, 0.26
50, -3.46, 1.47, 4.80, 0.65, 1.31, 1.47
100, -7.86, 2.04, 5.21, 0.65, 0.97, 1.69
150, -21.84, 2.76, 9.90, 0.15, 1.48, 0.76
200, -36.40, 7.72, 20.67, -1.70, 0.87, -2.51
250, -25.60, 20.03, 3.93, -3.47, 0.36, -4.37
300, 0.51, 18.67, -7.41, -3.48, -1.77, -4.37
350, 31.48, 1.57, -23.41, -1.23, -0.30, -4.37
400, 40.53, -2.86, -24.30, 3.53, 0.49, 2.81
450, 1.96, 24.78, -9.81, 4.37, 1.22, 4.37
500, -34.01, 21.12, 28.66, 4.37, 1.40, 4.37
550, -29.84, 6.94, 29.62, 0.16, -0.45, -0.05
600, -8.93, 1.83, 13.23, -0.97, 0.01, -0.90
650, -13.80, 5.40, 18.84, -2.70, 0.28, -1.13
700, 13.68, -1.66, -10.00, -2.78, 0.01, -0.37
750, 3.80, -0.85, -22.67, 1.42, 0.87, 3.49
800, -29.16, 8.05, 19.70, 1.94, 0.59, 2.07
850, -10.35, 3.89, 7.41, -0.57, -0.21, -0.41
900, -6.53, 1.93, 3.75, 0.27, -0.20, 0.27
950, -11.92, 2.49, 6.52, -0.33, -0.04, -0.18
