Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.55, 2.45, 7.36, 0.19, -0.19, -0.26
50, -9.15, 2.37, 12.14, -0.39, -0.14, -0.83
100, -1.93, 1.48, 9.04, -1.40, -0.20, -0.36
150, -4.81, 1.44, 5.66, -1.08, -0.29, 0.47
200, -3.65, 1.07, 5.03, -1.22, 0.67, 1.00
250, -11.56, 0.97, 0.49, -0.61, -0.16, 1.16
300, -6.50, -0.29, 3.39, 0.24, -0.26, 0.60
350, -15.38, 0.50, 12.85, -0.22, 0.72, 0.33
400, -32.20, 6.85, 11.17, -1.35, 0.80, -2.60
450, -11.50, 10.40, 9.28, -2.29, -0.72, -4.37
500, 6.70, 3.20, 2.21, -2.65, -0.40, -4.37
550, 8.10, -4.79, -3.44, -1.86, -0.19, -2.43
600, 6.77, -8.45, -8.09, -0.16, -0.12, -0.35
650, 7.33, -5.84, -16.35, 1.83, 1.32, 1.11
700, 6.66, 6.74, -8.24, 4.37, -0.03, 4.08
750, -9.70, 13.47, 13.51, 4.37, 1.16, 4.37
800, -35.63, 7.54, 24.69, 1.03, 0.93, 1.33
850, -11.77, 2.19, 14.28, 0.38, -0.25, -0.89
900, -9.96, 2.53, 18.15, -1.71, 0.04, -0.89
950, -7.44, 2.30, 10.85, -2.81, 0.12, -0.76
