Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.60, -0.35, 13.05, -0.37, 1.44, -0.17
50, -4.18, -2.44, 3.83, -0.43, 1.17, -0.03
100, 5.55, -2.68, 2.29, 0.41, 0.62, 1.37
150, 4.37, 1.70, -7.10, 1.76, 0.96, 3.50
200, -12.84, 9.91, 11.88, 2.49, 2.37, 4.12
250, -39.72, 8.31, 23.26, 0.44, 0.98, 0.81
300, -43.72, 16.78, 15.79, -2.69, 0.12, -4.37
350, -13.59, 30.98, 4.18, -3.71, 0.39, -4.37
400, 17.66, 19.75, -7.89, -2.90, 1.19, -4.37
450, 52.61, -8.98, -26.65, 0.24, 1.68, -2.94
500, 27.31, 11.80, -22.09, 4.37, 2.14, 4.37
550, -3.67, 30.20, -2.90, 4.37, 2.60, 4.37
600, -54.88, 24.82, 39.62, 2.13, 0.61, 4.37
650, -34.35, 6.98, 3.52, -0.82, -0.27, -2.13
700, -3.48, 3.88, 18.86, -1.03, -0.21, -2.17
750, -13.37, 5.42, 12.31, -3.27, 0.43, -2.06
800, 10.49, 0.96, -2.61, -3.53, -0.45, -1.65
850, 30.06, -3.78, -33.90, -1.21, 0.26, 4.01
900, -45.97, 12.02, 20.99, 1.99, 0.58, 3.60
950, -8.50, 2.61, 4.81, -0.50, 0.03, -0.18
