Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -8.14, 1.51, 4.67, -0.02, -0.26, 0.09
50, -7.99, 1.51, 4.98, 0.01, -0.85, 0.21
100, -8.44, 2.50, 6.12, 0.05, -0.57, 0.28
150, -9.70, 2.40, 7.98, -0.63, 0.10, -0.04
200, -3.34, 1.05, 0.16, -0.24, 0.69, 0.11
250, -2.72, 0.28, -2.41, 1.17, 0.03, 1.22
300, -20.00, 5.91, 22.37, 0.70, 0.06, 0.93
350, -24.72, 4.99, 14.29, -0.17, 0.46, -0.27
400, -21.11, 7.20, 12.34, -1.80, 0.04, -3.05
450, -14.46, 9.28, 8.35, -2.39, 0.14, -4.01
500, -4.08, 9.05, -2.41, -2.80, -1.68, -4.37
550, 15.90, -0.72, -14.54, -1.30, -0.25, -3.45
600, 20.01, -3.94, -13.96, 1.62, 0.13, 0.74
650, -2.91, 4.24, -1.18, 2.91, 0.15, 2.85
700, -12.67, 4.77, 6.70, 3.10, 0.16, 2.27
750, -12.23, 3.18, 13.71, 1.88, -0.21, 1.05
800, -12.71, 1.65, 15.09, 1.07, -0.19, 0.74
850, -11.09, 0.01, 16.96, 0.01, -0.04, -0.07
900, -9.84, 0.23, 14.89, -1.04, 0.36, -0.05
950, -10.04, 2.33, 11.74, -1.67, 0.39, -0.27
