Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.47, 1.72, 5.98, 0.05, -1.24, 0.43
50, -6.79, 2.22, 9.14, 0.32, 0.32, 0.58
100, -9.28, 3.13, 9.01, -0.31, -0.30, 0.14
150, -7.07, 2.94, 8.76, -0.64, 0.17, -0.22
200, -4.14, 2.22, 6.86, -0.60, -0.17, 0.03
250, -4.88, 1.26, 4.70, -0.32, 0.01, 0.81
300, -8.43, 1.27, 6.45, -0.14, 0.09, 0.63
350, -21.15, 4.57, 24.98, -1.26, 0.04, -0.02
400, -28.69, 15.18, 15.63, -3.63, 1.95, -3.95
450, -3.94, 13.65, 4.39, -4.21, -0.05, -4.37
500, 10.70, 5.16, -6.49, -3.77, 0.64, -4.37
550, 17.41, -9.39, -10.53, -1.35, 0.00, -1.79
600, 3.28, -7.67, -6.08, 0.23, 0.08, 0.43
650, 0.34, -5.83, -8.13, 1.80, -0.00, 1.72
700, 3.01, -2.18, -9.14, 3.29, 0.29, 1.83
750, -7.73, 4.72, 9.79, 4.22, -1.14, 3.05
800, -4.60, 1.24, 4.81, 3.16, 0.24, 1.68
850, -13.01, 5.41, 27.55, 2.26, -0.50, 2.13
900, -15.59, 2.22, 16.12, 0.61, -0.03, 0.11
950, -10.51, 2.29, 20.92, -1.29, -0.23, -0.88
