Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.83, 1.89, 5.05, -0.02, -0.01, 0.00
50, -7.83, 1.96, 5.11, 0.01, -0.02, 0.02
100, -7.83, 2.15, 5.01, -0.01, -0.13, 0.14
150, -8.43, 2.69, 4.06, 0.18, -0.01, 0.48
200, -7.54, 3.33, 5.14, 0.45, 0.13, 0.94
250, -11.02, 3.62, 5.81, 0.77, 1.25, 0.79
300, -22.29, 4.80, 4.33, 0.03, 1.21, -0.98
350, -20.18, 5.17, 5.81, 0.57, 0.38, -2.60
400, -21.63, 11.24, 19.79, -1.18, -1.03, -4.37
450, -18.09, 24.37, 11.64, -4.24, -1.39, -4.37
500, 7.06, 15.60, -18.10, -3.74, -0.79, -4.37
550, 37.68, -8.33, -16.12, -0.50, -0.93, -3.35
600, 26.83, -5.75, -12.05, 1.75, 1.12, 2.76
650, 14.94, 10.90, -17.96, 4.29, 1.82, 4.37
700, -3.41, 28.99, 3.48, 4.37, 2.40, 4.37
750, -73.01, 19.41, 32.57, 0.34, 0.42, 4.37
800, -21.32, 6.56, 7.18, 0.26, -0.28, -2.78
850, -7.46, 4.33, 18.99, -1.71, -0.35, -2.46
900, -2.89, 4.24, 8.01, -3.00, -0.14, -2.06
950, 19.36, -3.09, -14.01, -2.08, -0.85, 0.26
