Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.40, 1.11, 5.75, -0.03, -1.08, 0.32
50, -7.89, 1.77, 5.58, 0.43, -0.43, 0.64
100, -14.33, 2.55, 9.45, 0.75, 0.24, 0.63
150, -23.10, 5.11, 15.02, -0.88, -0.04, -1.30
200, -12.56, 5.19, 11.39, -1.47, -0.59, -2.73
250, -8.95, 7.00, 12.62, -2.50, -0.12, -2.64
300, -1.64, 2.61, -4.09, -2.32, -0.34, -2.74
350, 4.12, 0.15, -7.25, -1.19, -0.34, -1.91
400, 9.62, -3.03, -9.77, 0.24, 0.18, -0.14
450, 4.07, -1.88, -12.30, 2.12, 0.30, 1.49
500, -6.98, 3.13, 2.72, 3.08, 0.08, 1.89
550, -12.83, 4.04, 16.58, 2.59, -0.36, 1.31
600, -11.48, 1.77, 18.93, 1.51, -0.15, 0.71
650, -15.23, 1.24, 24.02, -0.11, 0.09, 0.36
700, -10.36, 1.55, 18.07, -1.49, 0.30, -0.31
750, -2.33, 0.53, 2.73, -1.77, 0.26, -0.23
800, 0.62, -0.74, -0.14, -0.89, 0.18, 0.85
850, -5.82, -0.51, -9.30, -0.35, 0.51, 0.18
900, -0.43, 1.10, 5.41, 1.08, -0.15, 1.40
950, -20.68, 3.95, 11.49, 0.36, -0.06, 1.12
