Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.98, 0.59, 5.79, 0.16, -1.05, 0.28
50, -7.64, 1.61, 5.38, 0.34, -1.41, 0.54
100, -5.68, 2.18, 7.55, 0.27, -1.46, 0.51
150, -8.29, 3.15, 6.57, 0.21, -0.63, 0.79
200, -7.33, 4.80, 13.32, 0.33, -1.22, 0.65
250, -11.52, 4.14, 15.39, -0.55, -0.48, -0.13
300, -12.71, 5.31, 20.00, -2.49, 0.06, -1.33
350, -9.74, 12.05, 22.78, -4.37, 1.13, -2.34
400, -9.17, 11.52, 3.06, -4.37, 1.33, -3.70
450, 0.21, 6.07, -4.02, -4.37, 0.61, -4.24
500, 6.70, -4.24, -12.25, -2.96, 0.20, -3.24
550, 7.39, -9.11, -14.83, -0.53, -0.09, -1.41
600, 8.65, -8.67, -14.14, 1.88, 0.35, 0.35
650, 2.93, -1.49, -10.44, 4.10, 0.32, 2.02
700, 2.74, 8.78, -6.67, 4.37, -1.11, 3.81
750, -9.90, 15.07, 16.82, 4.37, -0.53, 3.10
800, -9.20, 10.47, 30.33, 3.89, -0.91, 2.51
850, -19.04, 6.30, 19.02, 0.31, 0.08, 0.08
900, -6.38, 4.43, 25.93, -1.13, -0.38, -0.92
950, -2.27, 4.78, 22.13, -3.25, 0.59, -0.78
