Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.58, 1.69, 7.35, 0.04, -1.76, 0.41
50, -15.32, 3.70, 13.18, -0.51, -1.02, -0.39
100, -9.14, 3.20, 7.75, -1.33, 0.33, -1.63
150, 0.78, -0.10, 2.14, -0.79, -1.49, -0.96
200, 3.49, -0.32, 2.31, 0.40, 0.79, 0.26
250, 3.24, 0.46, 0.57, 0.68, 1.39, 1.94
300, -10.59, 3.38, -1.94, 1.82, 1.31, 2.40
350, -21.33, 5.30, 21.05, 1.22, 0.82, 1.42
400, -30.97, 8.29, 22.87, -1.83, 0.77, -1.85
450, -22.42, 14.25, 8.55, -3.55, 0.88, -4.37
500, -7.75, 17.52, -2.14, -3.67, -1.20, -4.37
550, 20.82, 2.27, -17.95, -1.96, -0.66, -4.37
600, 34.69, -8.48, -20.81, 1.70, 0.50, 0.02
650, 12.56, 12.88, -17.26, 4.37, 0.85, 4.37
700, -11.69, 22.99, 7.13, 4.37, 1.34, 4.37
750, -40.40, 14.97, 39.74, 1.97, 0.89, 2.15
800, -16.39, 4.95, 14.60, -0.81, -0.32, -0.78
850, -8.50, 4.98, 21.61, -1.66, 0.24, -1.07
900, -4.55, 5.21, 3.27, -3.35, -0.00, -1.31
950, 10.77, -5.01, -18.82, -0.87, 0.58, 0.67
