Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.95, 2.14, 6.18, -0.01, -0.16, 0.06
50, -6.89, 1.90, 6.32, -0.02, -0.04, 0.08
100, -6.93, 2.54, 5.98, -0.04, -0.21, 0.11
150, -6.58, 2.74, 6.43, 0.11, -0.07, 0.27
200, -6.70, 2.53, 6.43, 0.26, 0.04, 0.49
250, -6.60, 3.28, 6.10, 0.29, 0.46, 0.89
300, -6.48, 4.56, 6.43, 0.25, -0.98, 1.32
350, -12.72, 4.90, 9.36, 0.42, -0.16, 0.47
400, -20.41, 9.72, 25.28, -1.22, -0.08, -1.10
450, -18.05, 17.04, 20.75, -4.37, 0.33, -4.11
500, -1.04, 17.75, -0.73, -4.37, 1.03, -4.37
550, 9.56, 1.63, -18.18, -4.05, -1.03, -4.26
600, 12.43, -9.38, -27.98, 0.42, 0.05, -2.02
650, 17.02, -0.94, -17.88, 4.37, 0.35, 1.43
700, 2.69, 12.29, 7.52, 4.37, 2.08, 4.09
750, -24.51, 15.85, 42.10, 2.79, 0.05, 4.37
800, -26.12, 8.16, 24.82, -1.03, -0.06, -1.12
850, 2.88, 3.32, 12.84, -3.10, 0.40, -1.64
900, 13.80, -6.68, -23.75, -1.09, -0.24, 1.25
950, -12.25, 4.90, 12.00, 2.11, 0.37, 3.05
