Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -0.06, -1.14, 5.20, 0.40, 0.18, 1.05
50, -5.85, 1.56, 2.49, 1.02, 0.48, 2.02
100, -11.60, 5.16, 17.65, 2.07, 1.10, 2.62
150, -43.48, 8.89, 23.96, -1.42, 0.32, -0.74
200, -17.78, 10.16, 8.97, -2.63, 0.30, -4.37
250, -2.29, 10.25, 1.55, -2.69, 1.23, -4.37
300, 8.01, 6.08, -4.71, -2.17, 0.53, -4.37
350, 22.09, -3.56, -20.98, 0.14, 0.34, -1.85
400, 16.79, 1.90, -13.68, 3.75, 1.08, 2.28
450, -5.67, 10.77, 6.52, 4.37, 0.04, 4.37
500, -26.01, 7.08, 17.93, 3.00, 0.11, 2.60
550, -19.66, 1.47, 21.17, 0.78, -0.39, -0.24
600, -10.35, -0.31, 22.76, -0.64, 0.35, -0.50
650, -16.33, 1.53, 13.42, -2.38, 0.46, -0.80
700, -2.08, -0.14, 2.50, -2.21, 0.04, -1.55
750, 24.46, -4.89, -18.30, -0.91, -0.15, 1.61
800, -15.85, 6.60, 4.21, 1.72, 0.65, 3.77
850, -17.29, 2.67, 9.19, 0.27, 0.17, 0.71
900, -10.49, 2.05, 7.22, 0.33, 0.20, 0.53
950, -13.43, 2.02, 5.60, -0.13, -0.16, -0.22
