Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.15, 4.12, 10.43, -0.57, -1.61, 1.28
50, -15.86, 5.20, 7.87, -0.77, 0.15, 0.43
100, -14.86, 3.96, 1.91, -0.65, 0.08, -1.70
150, -3.23, 4.01, 12.09, -0.90, 0.03, -2.04
200, 4.41, -0.52, 2.91, -0.87, 0.61, -1.06
250, 9.32, -0.52, 9.34, -1.05, 0.40, 1.69
300, -4.54, 2.36, 0.46, -1.30, -0.03, 3.96
350, -9.91, 2.89, -4.41, 0.45, 0.81, 3.21
400, -45.00, 10.54, 20.70, 0.05, -0.11, 0.83
450, -31.24, 18.97, 18.46, -2.45, 0.96, -4.37
500, -1.22, 21.71, 4.31, -3.67, 1.64, -4.37
550, 16.20, 6.50, -5.14, -3.59, -0.25, -4.37
600, 17.38, -7.43, -20.70, -0.53, 2.52, -3.59
650, 25.01, -5.72, -21.04, 3.75, 0.77, 1.24
700, 20.02, 16.29, -3.31, 4.37, 1.57, 4.37
750, -5.64, 31.69, 2.69, 4.37, 1.74, 4.37
800, -46.95, 24.47, 32.11, 2.12, -0.85, 4.37
850, -32.39, 10.81, 10.03, -0.61, 0.56, -1.87
900, -5.52, 7.92, 18.36, -1.60, 0.43, -2.72
950, -5.65, 7.51, 11.31, -3.11, 0.75, -2.20
