Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -24.41, 7.44, 14.26, -2.27, 0.84, -2.40
50, -18.82, 11.56, 6.09, -2.77, 0.85, -4.37
100, -6.05, 11.05, -1.51, -2.68, -0.60, -4.37
150, 14.08, -1.63, -7.86, -1.92, -2.51, -4.37
200, 14.94, -9.22, -8.60, -0.21, -0.21, -0.86
250, 4.16, -7.12, -10.65, 1.22, 0.78, 0.74
300, 8.01, -1.52, -15.15, 3.64, 1.02, 2.28
350, 1.92, 12.31, 0.22, 4.37, 0.88, 4.37
400, -21.73, 15.13, 17.50, 4.37, 1.90, 4.37
450, -25.08, 7.08, 18.62, 2.16, 0.23, 1.27
500, -19.35, 7.12, 22.07, -0.84, -0.32, -0.88
550, -11.19, 5.79, 21.94, -2.03, -0.04, -1.43
600, -15.57, 8.67, 12.61, -4.12, -0.16, -2.11
650, -0.89, 4.47, 0.19, -4.02, -0.38, -2.86
700, 18.47, -4.30, -7.26, -3.07, -0.07, -0.08
750, 13.69, -2.27, -28.65, 0.25, 0.25, 3.58
800, -12.21, 13.30, 8.35, 4.14, 3.06, 4.37
850, -36.73, 6.22, 6.62, -0.01, 0.45, 1.60
900, -10.70, 1.71, 0.17, 0.64, -0.22, -0.09
950, -9.69, 2.10, 9.65, 0.21, -0.43, -0.17
