Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.77, 0.78, 6.03, 0.43, -0.11, 0.48
50, -17.08, 3.68, 12.43, -0.24, 0.15, -0.15
100, -21.32, 4.73, 16.47, -1.41, -0.85, -1.77
150, -18.37, 9.30, 16.18, -3.06, -0.23, -3.32
200, -5.58, 9.21, 0.71, -3.99, 0.06, -4.37
250, 10.28, -2.15, -7.77, -2.51, -0.44, -3.45
300, 9.88, -7.31, -2.81, -0.99, -0.11, -0.48
350, -3.02, -6.00, -4.21, -0.05, 0.40, 0.42
400, 3.41, -5.59, -14.73, 1.53, 0.59, 0.81
450, 7.81, 2.77, -6.45, 4.37, -0.11, 3.35
500, -9.22, 9.78, 13.18, 4.29, 0.24, 4.09
550, -21.31, 6.45, 18.98, 2.29, 0.47, 2.38
600, -20.28, 4.40, 22.59, 0.20, 0.02, -0.15
650, -12.89, 3.38, 17.00, -1.72, -0.07, -1.37
700, -7.46, 3.46, 12.09, -3.09, -0.22, -1.41
750, 3.00, -0.17, -1.47, -2.84, -0.16, -1.08
800, 20.27, -4.90, -14.51, -0.72, 0.00, 2.13
850, 1.36, 8.55, -8.11, 3.07, 0.97, 4.37
900, -39.82, 11.63, 22.30, 0.80, 2.12, 3.53
950, -17.78, 3.39, -1.87, -0.11, -0.59, -1.04
