Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -5.09, 1.08, 3.09, 0.49, 0.15, 1.81
50, -12.84, 2.53, 2.37, 0.88, -0.13, 2.21
100, -23.63, 5.06, 17.22, 0.96, 0.99, 1.43
150, -45.79, 14.54, 21.33, -2.18, 0.06, -3.90
200, -11.77, 21.37, -3.06, -2.97, 0.51, -4.37
250, 16.58, 8.89, 3.27, -2.02, 1.38, -4.37
300, 26.52, -7.12, -21.52, -0.42, 0.07, -1.68
350, 10.32, 2.21, -18.00, 3.87, 1.12, 2.62
400, 6.14, 13.21, -2.08, 4.37, 1.53, 4.37
450, -31.65, 13.69, 27.27, 3.53, 0.61, 3.99
500, -27.50, 2.86, 14.31, -0.49, -0.31, -0.41
550, -5.76, -0.91, 9.43, -0.12, -0.14, -0.97
600, -9.58, 1.07, 15.32, -1.55, 0.25, -0.46
650, -10.92, 2.33, 5.94, -2.42, -0.15, -0.53
700, 13.74, -1.44, -3.02, -1.83, 0.18, 0.67
750, -9.69, 1.92, -7.09, 0.35, 0.24, 3.21
800, -21.14, 2.68, 3.88, 0.22, 0.10, 1.03
850, -8.75, 1.96, 3.72, 0.46, 0.07, 0.57
900, -16.53, 2.69, 4.72, -0.06, -0.16, -0.23
950, -4.94, 0.92, 5.36, 0.13, -0.07, -0.25
