Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.92, 1.72, 7.34, -0.42, 0.51, -0.00
50, -8.65, 1.31, 5.16, -0.27, 0.65, -0.11
100, -7.00, 1.03, 6.28, -0.31, 0.64, -0.07
150, -28.33, 6.08, 14.30, -0.82, 0.73, -0.91
200, -18.50, 11.09, 9.86, -2.20, -0.03, -4.37
250, 1.59, 7.02, 4.17, -3.18, -0.19, -4.37
300, 12.17, -3.99, -7.63, -2.76, -0.62, -3.20
350, 3.83, -8.10, -9.45, -0.40, 0.14, -0.62
400, 2.00, -7.27, -11.46, 1.08, 0.46, 0.25
450, 5.97, -2.77, -13.10, 3.63, 0.77, 1.53
500, 14.85, 7.79, -3.11, 4.37, -0.02, 4.09
550, -14.02, 20.53, 24.58, 4.37, 1.10, 4.37
600, -44.60, 11.30, 25.30, 0.74, -0.26, 1.14
650, -16.86, 6.78, 15.53, -1.39, -0.42, -2.19
700, -0.61, 1.98, 12.36, -2.21, 0.19, -2.14
750, 2.20, -0.96, -2.28, -2.53, -0.05, -0.48
800, 8.74, -4.82, -19.04, 0.15, -0.26, 1.27
850, 3.28, 5.77, 2.71, 2.95, 0.84, 4.37
900, -39.20, 10.85, 21.08, 0.82, 0.31, 2.70
950, -13.18, 4.83, 4.09, -0.40, -0.13, -1.24
