Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 4.87, 0.23, -0.94, -0.19, 0.87, 2.86
50, -4.51, 3.46, -5.62, 1.33, 1.15, 3.46
100, -41.15, 7.22, 27.41, 0.39, 2.19, 1.93
150, -45.90, 16.48, 6.34, -2.27, 0.18, -4.37
200, 7.21, 16.32, 3.05, -2.63, -1.37, -4.37
250, 17.23, 0.29, -4.80, -2.79, -0.44, -4.17
300, 14.71, -8.17, -10.68, -0.44, 0.14, -0.78
350, 2.87, -5.41, -3.17, 1.07, 0.59, 1.29
400, 5.50, -2.50, -17.54, 2.47, 1.26, 2.12
450, 4.02, 11.93, 0.71, 4.37, 0.77, 4.37
500, -24.69, 11.82, 14.84, 3.34, 1.49, 4.02
550, -32.31, 8.14, 28.27, 1.22, 0.01, 1.02
600, -19.05, 5.97, 14.36, -1.28, -0.51, -1.82
650, -9.49, 5.49, 16.30, -2.87, -0.62, -2.23
700, -2.82, 3.11, -4.10, -3.30, -0.43, -2.23
750, 15.82, -4.45, -8.94, -1.06, -0.40, -0.06
800, 19.24, -0.65, -19.32, 1.97, 0.32, 4.28
850, -31.31, 14.51, 23.65, 2.50, 1.55, 4.37
900, -31.46, 5.75, 6.76, -0.37, -0.43, -0.45
950, -3.54, 2.01, 0.51, 0.10, -0.42, -1.28
