Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.85, -0.67, 4.93, 0.84, -0.62, 0.85
50, -41.92, 8.68, 24.87, -1.40, 1.71, -2.16
100, -13.32, 13.62, 11.32, -2.60, 0.69, -4.37
150, 16.59, 0.45, 2.38, -2.53, 0.51, -4.37
200, 12.92, -6.59, -16.50, -1.02, 1.54, -0.98
250, 12.35, -1.32, -16.23, 3.20, 2.01, 1.97
300, 3.33, 11.60, -4.00, 4.37, 0.86, 4.37
350, -14.68, 12.92, 19.44, 4.37, 1.62, 4.37
400, -43.42, 6.31, 25.62, -1.03, -0.14, -0.02
450, -7.37, 2.83, 13.66, -1.16, 0.20, -2.56
500, 0.51, 3.59, 17.15, -3.58, 0.22, -1.28
550, 26.12, -4.47, -22.50, -2.35, -0.10, 1.20
600, -24.75, 11.78, 3.15, 2.13, -0.19, 4.37
650, -21.25, 2.80, 7.16, -0.02, -0.09, -0.32
700, -5.92, 1.13, 2.33, 0.03, -0.12, 0.01
750, -11.38, 1.69, 4.86, -0.04, -0.16, -0.06
800, -6.41, 0.92, 5.17, 0.02, -0.04, -0.02
850, -10.13, 0.87, 4.85, -0.02, 0.02, -0.02
900, -8.01, 0.71, 4.61, -0.05, -0.00, -0.01
950, -9.93, 1.21, 5.56, -0.17, -0.13, -0.12
