Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.38, 0.76, 2.77, 0.05, -0.45, 2.21
50, 3.91, 2.82, 0.44, 1.43, -0.32, 3.20
100, -25.18, 8.89, 12.46, 1.94, 1.12, 3.32
150, -38.94, 8.03, 18.29, -0.18, 0.55, -1.78
200, -24.26, 13.39, 11.15, -1.83, 0.01, -4.37
250, 0.06, 13.94, 0.82, -2.12, 0.67, -4.37
300, 13.90, 2.23, -0.42, -1.77, 0.53, -4.37
350, 17.16, -6.28, -15.74, -0.15, 0.69, -1.06
400, 10.51, 0.29, -19.67, 3.89, 0.75, 2.13
450, 7.20, 13.36, 1.98, 4.37, 1.93, 4.37
500, -31.32, 14.09, 29.37, 3.40, 0.58, 4.17
550, -36.89, 5.65, 19.22, -1.18, -0.26, -0.70
600, -6.76, 2.88, 13.56, -1.42, 0.40, -2.47
650, -7.10, 3.60, 10.13, -3.50, -0.34, -1.48
700, 16.36, -4.13, -14.88, -2.29, -1.88, 0.11
750, -0.04, 5.74, -4.19, 2.25, -0.18, 4.37
800, -33.14, 5.22, 12.67, -0.06, -0.12, 1.23
850, -4.35, 0.99, 0.21, 0.27, 0.19, -0.21
900, -10.80, 1.74, 5.74, 0.12, -0.11, 0.32
950, -10.29, 1.29, 5.83, 0.01, -0.00, -0.25
