Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -12.18, 2.77, 6.14, 1.06, 1.04, 1.77
50, -53.96, 12.73, 28.37, -1.60, 1.25, -1.40
100, -14.20, 22.49, -2.63, -3.05, -0.28, -4.37
150, 26.36, 1.58, -11.55, -2.01, -0.66, -4.37
200, 14.69, -7.58, -0.65, 0.12, -0.43, 0.28
250, -11.22, -4.16, 0.00, 0.05, 0.47, 0.63
300, -2.60, -4.74, -9.80, 0.75, 0.41, 0.03
350, 24.48, 0.97, -21.71, 4.37, 0.33, 3.27
400, -30.37, 17.20, 42.64, 3.45, 0.92, 4.37
450, -25.96, 3.60, -1.13, 0.80, -0.48, -0.11
500, -13.23, 4.19, 21.28, -0.29, -0.50, -0.93
550, -9.26, 1.74, 15.06, -1.37, -0.11, -1.22
600, 2.32, 1.08, -0.57, -2.73, 0.94, -1.37
650, 25.46, -4.16, -14.68, 0.01, 1.08, 2.74
700, -18.19, 7.96, 3.82, 1.06, 1.36, 4.37
750, -36.68, 5.59, 0.16, 0.39, -0.02, 0.57
800, -3.05, 2.48, 5.48, 0.38, -0.72, -0.40
850, -10.59, 2.64, 4.01, -0.03, -0.21, 0.04
900, -9.12, 1.97, 3.87, -0.13, -0.10, -0.24
950, -9.57, 1.53, 3.21, -0.22, -0.16, -0.23
