Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
-1, -7.04, 1.44, 6.44, 0.07, 0.01, 0.24
49, -7.16, 2.77, 5.85, 0.50, 0.11, 0.64
99, -7.78, 4.12, 4.32, 1.04, 0.25, 0.95
149, -10.04, 5.72, 9.51, 1.39, 0.13, 0.65
199, -21.95, 7.53, 24.68, -0.00, 0.76, -0.19
249, -22.17, 11.45, 16.94, -2.69, 0.43, -3.64
299, -12.75, 18.24, 15.48, -4.37, 0.34, -4.37
349, -6.90, 27.01, -3.98, -4.37, -1.04, -4.37
399, 26.64, 3.93, -31.05, -3.59, 0.51, -4.37
449, 30.78, -11.34, -23.45, 2.23, 0.23, 0.51
499, 8.89, 3.49, -9.89, 4.32, 0.50, 3.46
549, 11.61, 15.85, -11.11, 4.37, 1.23, 4.37
599, -32.81, 25.07, 28.66, 4.37, 1.55, 4.37
649, -27.43, 12.47, 36.77, 2.32, 0.43, 1.79
699, -21.60, 7.15, 16.79, -1.96, -0.12, -1.35
749, -9.91, 6.11, 18.50, -2.77, 0.07, -1.89
799, -6.08, 5.59, 0.22, -3.65, -0.15, -2.31
849, 17.32, -3.01, -10.30, -1.72, -0.19, -0.78
899, 7.83, -0.30, -16.71, 1.96, 0.26, 3.88
949, -32.76, 9.28, 24.74, 2.46, 0.34, 2.48
