Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.89, 2.96, 5.94, -0.07, -0.97, 0.38
50, -7.24, 3.71, 5.33, 0.39, 2.28, 0.38
100, -8.74, 3.10, 3.97, 1.24, 1.07, 1.47
150, -46.72, 10.19, 20.91, -0.85, 1.48, -2.18
200, -23.69, 23.76, 17.83, -3.23, -0.91, -4.37
250, 0.65, 27.31, -10.21, -4.37, -1.64, -4.37
300, 33.26, 1.50, -21.77, -2.23, -0.24, -4.37
350, 43.57, -8.03, -19.54, 2.35, 0.90, 2.27
400, 3.36, 12.83, -12.52, 4.37, 1.30, 4.37
450, -16.52, 17.68, 8.36, 4.37, 1.79, 4.37
500, -41.73, 10.46, 36.84, 0.95, 3.02, 3.23
550, -25.06, 2.03, -2.89, -0.63, -0.68, -1.71
600, -8.33, 4.60, 23.54, -1.84, -0.11, -2.03
650, 8.17, -0.02, -6.59, -3.24, -1.36, -1.02
700, 14.22, -6.46, -19.15, 1.30, 1.05, 2.43
750, -23.49, 8.40, 21.36, 0.05, 1.14, 3.65
800, -23.73, 2.36, -5.22, 0.10, 0.14, 0.03
850, -6.13, 1.07, 6.87, 0.23, -0.28, -0.43
900, -6.86, 0.37, 1.15, 0.06, 0.05, 0.15
950, -11.96, 1.44, 5.34, -0.10, 0.19, 0.23
