Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -17.90, 4.95, 12.36, -0.40, 0.37, -0.48
50, -4.86, 3.00, 8.10, -1.44, -0.98, -0.99
100, 1.15, 1.45, 4.21, -1.34, -0.49, 0.54
150, -10.18, 0.06, 2.05, -0.59, 0.49, 1.68
200, -40.93, 4.81, 15.42, -0.82, 1.13, -1.05
250, -25.35, 17.46, 3.65, -2.37, -1.03, -4.37
300, 16.04, 8.96, -1.88, -3.09, -1.29, -4.37
350, 24.50, -8.09, -9.11, -1.59, 0.01, -1.59
400, 11.14, -7.45, -22.39, 1.37, 1.10, 1.22
450, 8.32, 6.23, -10.56, 4.37, 0.67, 4.23
500, -9.89, 12.04, 16.24, 4.37, 1.51, 4.07
550, -38.63, 8.53, 36.32, 1.19, 1.09, 2.35
600, -21.35, 4.99, 8.23, -1.80, -0.81, -2.54
650, 4.98, 1.66, 14.73, -2.65, -0.07, -1.73
700, 17.07, -2.98, -8.66, -2.35, 0.29, 1.09
750, -3.63, 2.25, -15.22, 0.62, 1.86, 4.37
800, -31.72, 4.42, 10.07, 0.68, 1.09, 2.31
850, -12.45, 1.36, 2.17, -0.02, -0.13, -0.45
900, -6.15, 0.80, 5.35, 0.22, -0.00, 0.31
950, -13.19, 1.55, 3.96, -0.16, -0.10, -0.25
