Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -2.44, 0.09, 3.89, 1.00, -0.12, 1.31
50, 5.20, 1.72, -4.41, 1.97, 0.20, 2.33
100, -14.86, 8.22, 17.49, 1.93, 1.85, 3.35
150, -32.34, 6.51, 15.98, -0.18, 0.89, 0.18
200, -22.29, 8.25, 11.88, -1.66, 0.24, -3.22
250, -16.85, 12.86, 9.06, -2.92, -0.40, -4.37
300, -0.19, 8.25, -6.63, -2.45, -1.00, -4.37
350, 12.56, -1.80, 4.92, -1.56, -0.68, -3.30
400, 7.53, -6.91, -4.29, -1.10, 0.18, -0.62
450, -4.63, -5.66, 0.43, -0.11, 0.28, 0.18
500, -1.53, -6.36, -1.24, 0.24, 0.08, 0.30
550, 1.58, -4.71, -12.34, 1.68, 0.34, 1.02
600, 9.77, 3.24, -12.91, 4.37, 0.38, 2.73
650, -10.34, 15.90, 21.34, 4.37, 1.10, 4.37
700, -31.36, 9.46, 18.52, 2.11, 0.54, 2.38
750, -24.93, 6.16, 13.09, 0.02, -1.08, -1.32
800, -2.88, 3.20, 15.85, -0.81, -1.86, -1.97
850, -3.87, 3.90, 19.36, -2.64, 0.08, -0.94
900, -4.40, 2.71, 2.40, -3.27, 0.17, -0.81
950, 10.61, -3.50, -9.06, -1.60, 0.72, 0.43
