Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -9.45, 3.04, 7.14, 0.48, 3.05, 0.48
50, -11.52, 3.35, 6.40, -0.60, 1.81, 0.06
100, -10.41, 2.31, 2.21, -1.16, -1.32, 0.18
150, -10.14, 2.87, 3.22, -0.84, -2.36, -0.05
200, -2.98, 1.07, 5.07, -0.94, -0.89, 0.32
250, -12.56, 1.31, 4.60, -0.66, 0.12, 0.61
300, -29.49, 5.43, 14.28, -1.10, 1.77, -1.52
350, -19.58, 11.01, 1.58, -2.32, 0.42, -4.37
400, -7.13, 9.37, 5.16, -1.87, 0.33, -4.37
450, 9.73, 3.21, 3.73, -2.52, 0.02, -4.37
500, 9.93, -6.60, -9.07, -1.74, 0.16, -2.68
550, 9.30, -8.49, -10.00, 0.40, 0.30, -0.54
600, 10.35, -5.57, -12.53, 2.09, 0.43, 1.66
650, 8.35, 3.02, -6.68, 3.95, -0.49, 4.14
700, -2.13, 10.22, 4.58, 4.37, -1.35, 4.37
750, -8.34, 12.20, 23.35, 3.07, -1.89, 4.37
800, -25.15, 7.35, 13.85, 0.92, -0.20, 2.78
850, -25.67, 5.77, 16.92, 0.99, -0.28, 0.45
900, -13.88, 4.27, 14.41, -0.59, 0.14, -1.79
950, -9.89, 4.43, 19.57, -1.20, 1.25, -2.31
