Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -6.05, 1.14, 1.02, -0.94, -0.36, -0.67
50, -0.34, 1.01, 3.81, 0.88, -0.46, -0.07
100, -0.92, 0.29, 12.83, 0.51, 1.21, 1.24
150, -23.46, 5.13, 28.71, -1.27, 1.01, 0.07
200, -22.24, 12.55, 23.24, -3.99, 1.83, -3.60
250, -9.45, 21.31, -14.88, -4.37, 1.05, -4.37
300, 32.96, -4.25, -29.97, -0.19, -0.12, -4.37
350, 31.99, 0.34, -20.66, 4.20, 0.66, 3.00
400, -7.48, 23.22, 15.00, 4.37, -1.06, 4.37
450, -36.38, 9.34, 28.92, 2.12, 0.54, 2.29
500, -17.53, 5.99, 27.91, -0.88, 0.04, -1.09
550, -4.13, 4.73, 10.12, -2.50, 0.53, -1.71
600, 14.65, -5.37, -13.80, -1.06, 0.00, 0.75
650, -7.38, 1.80, 5.32, 1.59, 0.06, 3.08
700, -25.89, 3.77, 5.31, 0.24, 0.21, 0.83
750, -6.84, 3.03, 12.08, 0.26, -0.14, -0.34
800, -5.19, 1.48, 7.14, -0.04, -0.08, -0.06
850, -5.90, 1.25, 7.24, -0.13, 0.06, 0.11
900, -7.87, 1.28, 6.09, -0.22, 0.12, 0.08
950, -6.41, 0.90, 5.63, -0.02, -0.03, -0.00
