Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -7.07, 1.98, 6.23, 0.16, -0.08, 0.38
50, -7.11, 4.05, 5.21, 0.52, 0.12, 0.78
100, -7.01, 3.42, 5.79, 1.17, -0.10, 1.12
150, -18.82, 6.12, 19.93, 1.05, 0.37, 0.57
200, -21.78, 10.27, 24.62, -2.48, 0.33, -2.26
250, -14.46, 12.39, 12.12, -4.31, 0.60, -3.90
300, -8.11, 16.01, -6.18, -4.37, -0.21, -4.37
350, 12.15, 3.68, -14.63, -2.65, -1.21, -4.37
400, 19.23, -7.94, -13.43, 0.27, -0.46, -0.84
450, 1.52, -3.30, -7.37, 2.13, 0.34, 1.13
500, 9.68, 0.87, -14.46, 4.15, 0.84, 2.24
550, -6.06, 16.21, 14.39, 4.37, 0.18, 4.37
600, -22.47, 9.81, 21.36, 3.11, 1.14, 2.63
650, -22.42, 6.19, 27.11, 0.24, -0.19, -0.02
700, -8.18, 2.48, 14.47, -1.13, -0.02, -0.70
750, -10.01, 2.27, 9.62, -1.59, 0.01, -0.73
800, -5.04, 0.99, 4.67, -1.57, -0.31, -0.95
850, -0.49, -0.55, 1.71, -0.82, 0.08, -0.44
900, 4.92, -0.97, -0.32, -0.01, 0.34, 0.68
950, -7.03, 2.16, 4.92, 0.49, 0.53, 1.75
