Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -10.89, 2.05, 6.54, 0.01, -1.15, 0.33
50, -15.22, 3.55, 10.28, -0.66, -0.58, -0.76
100, -4.42, 2.02, 4.17, -1.07, -0.41, -1.12
150, -1.36, -0.18, -1.33, -0.04, -0.80, 0.07
200, 0.65, 0.74, 4.13, 1.10, 0.73, 1.41
250, -15.82, 4.03, 15.15, 0.20, 1.80, 2.02
300, -48.93, 8.95, 14.54, -1.71, 2.25, -1.82
350, -19.58, 23.39, 1.66, -2.30, -1.11, -4.37
400, 25.10, 1.08, -5.99, -2.03, -1.83, -4.37
450, 10.69, -5.82, -2.72, -1.27, 0.26, -1.79
500, 2.07, -5.65, -9.05, -0.46, 0.40, -0.61
550, 22.00, -5.14, -24.65, 2.62, 0.39, 2.19
600, 15.82, 22.13, -16.92, 4.37, 0.56, 4.37
650, -57.19, 26.43, 53.39, 3.21, 3.06, 4.37
700, -36.51, 9.31, 5.95, -0.51, -0.76, -2.39
750, -9.30, 7.06, 26.30, -2.20, -1.94, -3.30
800, -0.51, 8.11, 0.00, -4.37, -0.38, -3.47
850, 38.39, -8.47, -22.98, -1.53, -1.62, 1.09
900, -11.29, 9.83, -8.07, 2.54, 2.42, 4.37
950, -48.44, 7.27, 11.84, 0.34, 0.70, 1.35
