Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -11.23, 2.80, 5.18, -0.54, -1.70, -1.31
50, -2.26, 1.44, 4.83, -0.74, -1.94, -1.27
100, 5.06, -0.77, 3.35, -0.51, -1.17, 0.61
150, -0.20, 1.11, 3.95, 0.36, 0.49, 2.55
200, -21.11, 4.52, 14.78, 0.16, 0.77, 1.99
250, -44.47, 10.95, 17.37, -1.51, 0.57, -2.58
300, -9.44, 19.31, 19.06, -4.14, -0.20, -4.37
350, 4.05, 10.05, -4.16, -4.37, 0.22, -4.37
400, 12.16, -3.78, -18.87, -2.47, -0.33, -4.11
450, 15.63, -8.49, -25.69, 2.08, 3.28, -1.20
500, 21.45, 3.39, -5.29, 4.37, 1.68, 3.93
550, -12.84, 15.44, 7.33, 4.37, 2.35, 4.37
600, -33.92, 9.17, 27.50, 1.77, 1.22, 4.15
650, -36.33, 6.82, 14.10, -0.53, -0.25, -1.71
700, -3.97, 4.72, 18.27, -2.51, -0.90, -3.08
750, 25.16, -2.33, -3.49, -3.80, -0.31, -0.12
800, 12.19, 0.44, -32.14, 1.33, 0.66, 4.37
850, -40.39, 14.07, 23.11, 2.15, 1.20, 4.37
900, -21.01, 3.28, -0.15, -0.35, -0.27, -0.97
950, -2.11, 1.37, 6.70, 0.23, -0.21, -0.19
