Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.42, -2.26, 9.55, -0.11, 0.01, 0.58
50, 0.33, -2.65, 8.89, -0.12, -0.08, 1.00
100, -3.52, -0.68, 10.47, -0.29, -0.64, 1.91
150, -25.31, 0.98, 4.74, -0.68, -3.15, 1.35
200, -36.89, 12.84, -2.49, 1.68, 0.43, -4.37
250, 21.35, 19.77, 29.77, 0.45, -2.75, -4.37
300, 27.24, -3.24, 1.09, -1.39, -0.39, -2.62
350, 6.39, -2.73, 8.67, 0.10, 0.23, -0.46
400, 6.40, -2.99, 7.07, -0.10, -0.10, 0.13
450, 2.55, -2.01, 11.18, 0.19, 0.48, 0.36
500, 0.65, -2.37, 9.76, -0.19, 0.21, 0.39
550, 0.31, -2.23, 11.49, -0.02, 0.47, 0.20
600, 3.14, -2.32, 9.53, -0.62, 0.18, 0.48
650, -3.28, -3.06, 3.99, 0.42, 0.92, 0.27
700, -2.33, -2.55, -3.96, 1.05, 1.34, -0.08
750, 0.01, -1.15, -12.68, 4.37, 3.34, -0.02
800, -2.28, 11.24, 7.80, 4.37, 2.03, 0.83
850, -8.79, 15.44, 30.45, 3.22, 0.73, 1.03
900, -9.13, 8.40, 15.64, 0.02, -0.52, -0.01
950, 1.20, 4.05, 7.91, 0.05, -0.32, -0.11
