Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -22.21, 36.15, 2.27, 1.82, -1.44, -4.37
50, 38.11, 21.70, 13.52, 0.74, -2.71, -4.37
100, 37.34, -1.78, 12.68, -0.24, -1.06, -1.68
150, 1.02, -1.79, 6.73, -0.01, -0.66, 0.87
200, 1.75, -0.79, 11.95, 0.27, -0.19, -0.25
250, 3.15, -1.87, 9.91, -0.28, 0.06, 0.27
300, 0.05, -2.24, 7.92, 0.11, 0.09, 0.25
350, -1.29, -0.99, 9.83, 0.07, -0.04, 0.20
400, 0.75, -1.22, 9.50, 0.12, 0.08, 0.01
450, 0.59, -1.39, 8.57, 0.21, 0.19, 0.12
500, -0.63, -0.92, 9.02, 0.30, 0.40, 0.06
550, 1.22, -1.28, 8.26, 0.52, 0.46, 0.07
600, -2.21, -1.05, 3.56, 1.16, 0.51, 0.15
650, -1.07, 0.54, 1.85, 2.05, 0.09, 0.05
700, -0.57, 3.62, 4.92, 3.37, -0.24, 0.09
750, 2.41, 6.39, 11.03, 3.32, 0.28, 0.06
800, 0.34, 8.46, 16.77, 2.23, -0.01, 0.70
850, -2.43, 7.30, 12.72, 0.89, -0.14, 0.47
900, -1.56, 6.62, 9.76, 0.61, 0.04, -0.03
950, 0.56, 6.40, 9.25, 0.33, -0.05, 0.10
