Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -1.41, -1.06, 10.15, -0.20, 0.25, 0.30
50, -6.00, -0.44, 6.08, -0.28, 0.27, 0.45
100, -10.37, 0.13, 8.56, 0.35, 0.36, -0.43
150, -20.45, 2.17, 5.23, -0.07, -0.50, -1.04
200, -9.34, 4.03, 7.93, 0.49, -0.82, -3.09
250, 8.12, 1.08, 9.96, 0.04, -0.80, -2.63
300, 13.01, -1.61, 9.40, 0.21, -0.29, -1.34
350, 6.25, -1.19, 12.10, 0.06, 0.02, -0.17
400, 1.15, -1.52, 8.88, -0.04, 0.22, 0.17
450, -0.07, -1.87, 9.03, -0.09, -0.03, 0.17
500, -2.03, -1.64, 5.17, 0.08, -0.07, 0.28
550, -1.00, -1.97, -1.54, 0.85, -0.31, 0.16
600, 1.93, 0.02, 4.64, 1.82, -0.06, 0.36
650, 0.25, 0.76, 2.27, 2.13, -0.18, 0.66
700, -4.21, 7.22, 21.09, 2.12, -0.17, 0.58
750, -5.05, 5.23, 17.85, 0.56, -0.33, -0.03
800, 1.68, 2.57, 14.34, 0.20, -0.24, -0.22
850, -0.08, 1.97, 10.98, 0.05, 0.08, 0.14
900, -2.47, 2.47, 9.00, -0.01, 0.04, 0.15
950, -0.44, 2.91, 9.80, 0.09, -0.06, -0.01
