Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, -22.69, 1.00, 8.78, 0.30, -0.68, 0.21
50, -45.74, 12.21, -2.31, 1.42, -0.15, -4.37
100, 2.52, 26.56, 2.81, 2.45, -1.35, -4.37
150, 41.61, 5.79, 27.93, 0.12, -3.30, -4.37
200, 12.38, -5.62, -0.68, -0.45, 0.37, -0.15
250, 2.81, -1.41, 12.35, 0.49, -0.51, 0.46
300, -2.26, -0.95, 12.36, -0.12, 0.04, 0.14
350, 0.53, -3.41, 6.72, -0.33, 0.06, -0.05
400, 0.15, -2.72, 9.41, 0.17, 0.01, -0.08
450, -8.66, -3.41, -3.30, 0.65, 0.51, -0.55
500, 9.92, -2.91, -20.60, 4.37, 0.86, -0.79
550, 7.33, 16.44, -1.46, 4.37, 0.90, 1.22
600, -11.69, 23.55, 46.55, 4.16, 0.40, 1.73
650, -8.42, 9.51, 10.45, -0.20, -0.01, -0.94
700, 10.20, 5.41, 8.76, 0.41, 0.17, -0.14
750, -3.05, 7.11, 10.48, 0.07, 0.18, 0.72
800, -4.74, 6.33, 7.84, -0.30, 0.13, -0.36
850, 3.40, 4.28, 6.36, -0.21, 0.05, -0.09
900, -1.79, 5.51, 6.91, 0.04, 0.19, 0.21
950, -1.80, 6.46, 8.78, -0.14, 0.10, -0.06
