Time, AccX, AccY, AccZ, GyroX, GyroY, GyroZ
0, 43.62, 11.31, 14.82, -0.20, -3.02, -4.37
50, 27.02, -3.64, 6.01, -0.31, -0.04, -0.41
100, -2.72, -1.39, 9.48, 0.36, -0.49, 0.57
150, 2.92, -1.65, 11.10, -0.09, -0.12, -0.13
200, 1.30, -3.28, 7.42, 0.01, -0.01, 0.24
250, -0.33, -2.12, 10.64, 0.21, 0.02, 0.17
300, -0.85, -1.66, 10.36, -0.11, -0.08, 0.17
350, -0.24, -2.06, 8.99, -0.07, 0.10, 0.08
400, -0.21, -2.39, 8.50, 0.08, -0.02, 0.03
450, -0.93, -2.24, 7.40, 0.29, 0.01, 0.02
500, -0.69, -2.64, 5.23, 0.71, 0.11, -0.07
550, -2.08, -2.94, -3.35, 1.85, 0.17, -0.22
600, 3.12, 1.88, -4.84, 4.37, 0.01, -0.24
650, 3.20, 11.59, 15.59, 4.37, 0.64, 0.38
700, -4.41, 11.61, 23.77, 2.08, 0.04, 0.48
750, -1.84, 7.26, 8.95, 1.21, 0.05, -0.29
800, 3.34, 6.72, 11.13, 0.98, 0.18, 0.09
850, -2.31, 5.92, 7.18, -0.15, -0.31, 0.16
900, -0.25, 5.61, 7.02, -0.03, -0.02, 0.01
950, 0.14, 6.00, 7.97, 0.04, -0.19, 0.13
